region,year,acc_cl_nm,acc_cnt,acc_cnt_cmrt,dth_dnv_cnt,dth_dnv_cnt_cmrt,ftlt_rate,injpsn_cnt,injpsn_cnt_cmrt,tot_acc_cnt,tot_dth_dnv_cnt,tot_injpsn_cnt
동해시,2010,보행자사고,78,0.15,2,0.1,2.56,81,0.16,50431,2082,50899
동해시,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
동해시,2010,야간사고,187,0.17,3,0.1,1.6,319,0.18,111159,2996,173695
동해시,2010,어린이보행사고,15,0.23,0,0.0,0.0,15,0.22,6601,79,6699
동해시,2010,스쿨존내어린이사고,1,0.14,0,0.0,0.0,2,0.26,733,9,760
동해시,2010,고령운전자사고,36,0.29,0,0.0,0.0,70,0.38,12623,547,18660
동해시,2010,고령보행자사고,16,0.18,0,0.0,0.0,17,0.21,8798,966,7924
동해시,2010,뺑소니사고,13,0.11,0,0.0,0.0,19,0.1,11729,271,18840
동해시,2010,무면허사고,14,0.16,0,0.0,0.0,24,0.18,8875,387,13272
삼척시,2010,전체사고,329,0.15,14,0.26,4.26,542,0.16,226878,5505,352458
삼척시,2010,어린이사고,28,0.2,0,0.0,0.0,31,0.18,14095,126,17178
삼척시,2010,고령자사고,54,0.21,8,0.46,14.81,55,0.2,25810,1752,27394
삼척시,2010,보행자사고,73,0.14,3,0.14,4.11,73,0.14,50431,2082,50899
삼척시,2010,자전거사고,6,0.23,0,0.0,0.0,6,0.22,2663,73,2731
삼척시,2010,야간사고,122,0.11,3,0.1,2.46,190,0.11,111159,2996,173695
삼척시,2010,어린이보행사고,12,0.18,0,0.0,0.0,13,0.19,6601,79,6699
삼척시,2010,스쿨존내어린이사고,2,0.27,0,0.0,0.0,2,0.26,733,9,760
삼척시,2010,고령운전자사고,25,0.2,0,0.0,0.0,42,0.23,12623,547,18660
삼척시,2010,고령보행자사고,20,0.23,3,0.31,15.0,17,0.21,8798,966,7924
삼척시,2010,뺑소니사고,11,0.09,0,0.0,0.0,13,0.07,11729,271,18840
삼척시,2010,무면허사고,14,0.16,1,0.26,7.14,19,0.14,8875,387,13272
속초시,2010,전체사고,612,0.27,5,0.09,0.82,1039,0.3,226878,5505,352458
속초시,2010,어린이사고,55,0.39,0,0.0,0.0,67,0.39,14095,126,17178
속초시,2010,고령자사고,72,0.28,1,0.06,1.39,82,0.3,25810,1752,27394
속초시,2010,보행자사고,126,0.25,3,0.14,2.38,134,0.26,50431,2082,50899
속초시,2010,자전거사고,6,0.23,1,1.37,16.67,5,0.18,2663,73,2731
속초시,2010,야간사고,281,0.25,3,0.1,1.07,489,0.28,111159,2996,173695
속초시,2010,어린이보행사고,14,0.21,0,0.0,0.0,14,0.21,6601,79,6699
속초시,2010,스쿨존내어린이사고,1,0.14,0,0.0,0.0,1,0.13,733,9,760
속초시,2010,고령운전자사고,44,0.35,1,0.18,2.27,74,0.4,12623,547,18660
속초시,2010,고령보행자사고,25,0.28,0,0.0,0.0,26,0.33,8798,966,7924
속초시,2010,뺑소니사고,27,0.23,1,0.37,3.7,41,0.22,11729,271,18840
속초시,2010,무면허사고,20,0.23,1,0.26,5.0,24,0.18,8875,387,13272
양구군,2010,전체사고,94,0.04,4,0.07,4.26,166,0.05,226878,5505,352458
양구군,2010,어린이사고,9,0.06,0,0.0,0.0,13,0.08,14095,126,17178
양구군,2010,고령자사고,22,0.09,1,0.06,4.55,30,0.11,25810,1752,27394
양구군,2010,보행자사고,14,0.03,0,0.0,0.0,14,0.03,50431,2082,50899
양구군,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
양구군,2010,야간사고,30,0.03,0,0.0,0.0,42,0.02,111159,2996,173695
양구군,2010,어린이보행사고,3,0.05,0,0.0,0.0,3,0.04,6601,79,6699
양구군,2010,고령운전자사고,9,0.07,1,0.18,11.11,9,0.05,12623,547,18660
양구군,2010,고령보행자사고,4,0.05,0,0.0,0.0,4,0.05,8798,966,7924
양구군,2010,뺑소니사고,1,0.01,0,0.0,0.0,1,0.01,11729,271,18840
양구군,2010,무면허사고,4,0.05,1,0.26,25.0,4,0.03,8875,387,13272
양양군,2010,전체사고,235,0.11,18,0.33,7.66,447,0.13,226878,5505,352458
양양군,2010,어린이사고,26,0.18,0,0.0,0.0,34,0.2,14095,126,17178
양양군,2010,고령자사고,33,0.13,3,0.17,9.09,43,0.16,25810,1752,27394
양양군,2010,보행자사고,42,0.08,11,0.53,26.19,34,0.07,50431,2082,50899
양양군,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
양양군,2010,야간사고,93,0.08,11,0.37,11.83,157,0.09,111159,2996,173695
양양군,2010,어린이보행사고,10,0.15,0,0.0,0.0,10,0.15,6601,79,6699
양양군,2010,고령운전자사고,17,0.13,3,0.55,17.65,36,0.19,12623,547,18660
양양군,2010,고령보행자사고,5,0.06,1,0.1,20.0,4,0.05,8798,966,7924
양양군,2010,뺑소니사고,7,0.06,3,1.11,42.86,9,0.05,11729,271,18840
양양군,2010,무면허사고,4,0.05,2,0.52,50.0,7,0.05,8875,387,13272
영월군,2010,전체사고,152,0.07,9,0.17,5.92,240,0.07,226878,5505,352458
영월군,2010,어린이사고,7,0.05,0,0.0,0.0,9,0.05,14095,126,17178
영월군,2010,고령자사고,29,0.11,3,0.17,10.34,29,0.11,25810,1752,27394
영월군,2010,보행자사고,30,0.06,4,0.19,13.33,31,0.06,50431,2082,50899
영월군,2010,야간사고,57,0.05,6,0.2,10.53,82,0.05,111159,2996,173695
영월군,2010,어린이보행사고,4,0.06,0,0.0,0.0,5,0.07,6601,79,6699
영월군,2010,스쿨존내어린이사고,1,0.14,0,0.0,0.0,1,0.13,733,9,760
영월군,2010,고령운전자사고,13,0.1,2,0.37,15.38,22,0.12,12623,547,18660
영월군,2010,고령보행자사고,6,0.07,1,0.1,16.67,5,0.06,8798,966,7924
영월군,2010,뺑소니사고,8,0.07,1,0.37,12.5,11,0.06,11729,271,18840
영월군,2010,무면허사고,7,0.08,1,0.26,14.29,7,0.05,8875,387,13272
원주시,2010,전체사고,2410,1.08,37,0.68,1.54,4285,1.23,226878,5505,352458
원주시,2010,어린이사고,176,1.25,1,0.79,0.57,222,1.29,14095,126,17178
원주시,2010,고령자사고,251,0.97,13,0.74,5.18,281,1.03,25810,1752,27394
원주시,2010,보행자사고,395,0.78,18,0.86,4.56,397,0.78,50431,2082,50899
원주시,2010,자전거사고,15,0.56,0,0.0,0.0,17,0.62,2663,73,2731
원주시,2010,야간사고,1157,1.04,27,0.9,2.33,2022,1.16,111159,2996,173695
원주시,2010,어린이보행사고,41,0.62,1,1.27,2.44,42,0.63,6601,79,6699
원주시,2010,스쿨존내어린이사고,1,0.14,0,0.0,0.0,1,0.13,733,9,760
원주시,2010,고령운전자사고,134,1.06,3,0.55,2.24,226,1.21,12623,547,18660
원주시,2010,고령보행자사고,65,0.74,9,0.93,13.85,57,0.72,8798,966,7924
원주시,2010,뺑소니사고,116,0.99,2,0.74,1.72,205,1.09,11729,271,18840
원주시,2010,무면허사고,68,0.77,4,1.03,5.88,101,0.76,8875,387,13272
인제군,2010,전체사고,140,0.06,13,0.24,9.29,260,0.07,226878,5505,352458
인제군,2010,어린이사고,15,0.11,0,0.0,0.0,20,0.12,14095,126,17178
인제군,2010,고령자사고,20,0.08,6,0.34,30.0,20,0.07,25810,1752,27394
인제군,2010,보행자사고,21,0.04,4,0.19,19.05,18,0.04,50431,2082,50899
인제군,2010,야간사고,49,0.04,6,0.2,12.24,85,0.05,111159,2996,173695
인제군,2010,어린이보행사고,6,0.09,0,0.0,0.0,6,0.09,6601,79,6699
인제군,2010,스쿨존내어린이사고,2,0.27,0,0.0,0.0,2,0.26,733,9,760
인제군,2010,고령운전자사고,10,0.08,1,0.18,10.0,10,0.05,12623,547,18660
인제군,2010,고령보행자사고,4,0.05,3,0.31,75.0,1,0.01,8798,966,7924
인제군,2010,뺑소니사고,5,0.04,1,0.37,20.0,6,0.03,11729,271,18840
인제군,2010,무면허사고,4,0.05,1,0.26,25.0,7,0.05,8875,387,13272
정선군,2010,전체사고,166,0.07,11,0.2,6.63,343,0.1,226878,5505,352458
정선군,2010,어린이사고,17,0.12,0,0.0,0.0,21,0.12,14095,126,17178
정선군,2010,고령자사고,25,0.1,4,0.23,16.0,28,0.1,25810,1752,27394
정선군,2010,보행자사고,29,0.06,4,0.19,13.79,26,0.05,50431,2082,50899
정선군,2010,야간사고,65,0.06,5,0.17,7.69,119,0.07,111159,2996,173695
정선군,2010,어린이보행사고,3,0.05,0,0.0,0.0,3,0.04,6601,79,6699
정선군,2010,고령운전자사고,9,0.07,0,0.0,0.0,20,0.11,12623,547,18660
정선군,2010,고령보행자사고,8,0.09,3,0.31,37.5,5,0.06,8798,966,7924
정선군,2010,뺑소니사고,12,0.1,1,0.37,8.33,20,0.11,11729,271,18840
정선군,2010,무면허사고,6,0.07,0,0.0,0.0,12,0.09,8875,387,13272
철원군,2010,전체사고,195,0.09,9,0.17,4.62,306,0.09,226878,5505,352458
철원군,2010,어린이사고,19,0.13,0,0.0,0.0,23,0.13,14095,126,17178
철원군,2010,고령자사고,37,0.14,2,0.11,5.41,39,0.14,25810,1752,27394
철원군,2010,보행자사고,46,0.09,1,0.05,2.17,50,0.1,50431,2082,50899
철원군,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
철원군,2010,야간사고,56,0.05,0,0.0,0.0,82,0.05,111159,2996,173695
철원군,2010,어린이보행사고,13,0.2,0,0.0,0.0,13,0.19,6601,79,6699
철원군,2010,스쿨존내어린이사고,1,0.14,0,0.0,0.0,1,0.13,733,9,760
철원군,2010,고령운전자사고,18,0.14,0,0.0,0.0,25,0.13,12623,547,18660
철원군,2010,고령보행자사고,9,0.1,1,0.1,11.11,9,0.11,8798,966,7924
철원군,2010,뺑소니사고,12,0.1,0,0.0,0.0,16,0.08,11729,271,18840
철원군,2010,무면허사고,18,0.2,2,0.52,11.11,25,0.19,8875,387,13272
춘천시,2010,전체사고,1869,0.84,34,0.63,1.82,3152,0.91,226878,5505,352458
춘천시,2010,어린이사고,148,1.05,0,0.0,0.0,207,1.21,14095,126,17178
춘천시,2010,고령자사고,209,0.81,6,0.34,2.87,244,0.89,25810,1752,27394
춘천시,2010,보행자사고,351,0.7,7,0.34,1.99,362,0.71,50431,2082,50899
춘천시,2010,자전거사고,6,0.23,0,0.0,0.0,6,0.22,2663,73,2731
춘천시,2010,야간사고,854,0.77,17,0.57,1.99,1446,0.83,111159,2996,173695
춘천시,2010,어린이보행사고,57,0.86,0,0.0,0.0,58,0.87,6601,79,6699
춘천시,2010,스쿨존내어린이사고,8,1.09,0,0.0,0.0,8,1.05,733,9,760
춘천시,2010,고령운전자사고,111,0.88,2,0.37,1.8,187,1.0,12623,547,18660
춘천시,2010,고령보행자사고,71,0.81,3,0.31,4.23,68,0.86,8798,966,7924
춘천시,2010,뺑소니사고,121,1.03,3,1.11,2.48,183,0.97,11729,271,18840
춘천시,2010,무면허사고,77,0.87,3,0.78,3.9,135,1.02,8875,387,13272
태백시,2010,전체사고,213,0.1,7,0.13,3.29,348,0.1,226878,5505,352458
태백시,2010,어린이사고,14,0.1,0,0.0,0.0,17,0.1,14095,126,17178
태백시,2010,고령자사고,26,0.1,1,0.06,3.85,34,0.12,25810,1752,27394
태백시,2010,보행자사고,43,0.09,0,0.0,0.0,46,0.09,50431,2082,50899
태백시,2010,야간사고,78,0.07,3,0.1,3.85,127,0.07,111159,2996,173695
태백시,2010,어린이보행사고,6,0.09,0,0.0,0.0,6,0.09,6601,79,6699
태백시,2010,고령운전자사고,13,0.1,1,0.18,7.69,15,0.08,12623,547,18660
태백시,2010,고령보행자사고,9,0.1,0,0.0,0.0,9,0.11,8798,966,7924
태백시,2010,뺑소니사고,7,0.06,0,0.0,0.0,9,0.05,11729,271,18840
태백시,2010,무면허사고,7,0.08,0,0.0,0.0,12,0.09,8875,387,13272
평창군,2010,전체사고,204,0.09,13,0.24,6.37,404,0.12,226878,5505,352458
평창군,2010,어린이사고,18,0.13,0,0.0,0.0,22,0.13,14095,126,17178
평창군,2010,고령자사고,31,0.12,2,0.11,6.45,37,0.14,25810,1752,27394
평창군,2010,보행자사고,34,0.07,4,0.19,11.76,31,0.06,50431,2082,50899
평창군,2010,야간사고,61,0.05,5,0.17,8.2,118,0.07,111159,2996,173695
평창군,2010,어린이보행사고,4,0.06,0,0.0,0.0,4,0.06,6601,79,6699
평창군,2010,고령운전자사고,17,0.13,1,0.18,5.88,24,0.13,12623,547,18660
평창군,2010,고령보행자사고,6,0.07,1,0.1,16.67,5,0.06,8798,966,7924
평창군,2010,뺑소니사고,8,0.07,0,0.0,0.0,14,0.07,11729,271,18840
평창군,2010,무면허사고,8,0.09,0,0.0,0.0,17,0.13,8875,387,13272
홍천군,2010,전체사고,336,0.15,20,0.37,5.95,590,0.17,226878,5505,352458
홍천군,2010,어린이사고,21,0.15,0,0.0,0.0,24,0.14,14095,126,17178
홍천군,2010,고령자사고,66,0.26,2,0.11,3.03,85,0.31,25810,1752,27394
홍천군,2010,보행자사고,59,0.12,3,0.14,5.08,61,0.12,50431,2082,50899
홍천군,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
홍천군,2010,야간사고,108,0.1,9,0.3,8.33,176,0.1,111159,2996,173695
홍천군,2010,어린이보행사고,9,0.14,0,0.0,0.0,10,0.15,6601,79,6699
홍천군,2010,고령운전자사고,39,0.31,2,0.37,5.13,61,0.33,12623,547,18660
홍천군,2010,고령보행자사고,18,0.2,1,0.1,5.56,17,0.21,8798,966,7924
홍천군,2010,뺑소니사고,19,0.16,0,0.0,0.0,26,0.14,11729,271,18840
홍천군,2010,무면허사고,12,0.14,0,0.0,0.0,29,0.22,8875,387,13272
화천군,2010,전체사고,85,0.04,5,0.09,5.88,135,0.04,226878,5505,352458
화천군,2010,어린이사고,7,0.05,0,0.0,0.0,10,0.06,14095,126,17178
화천군,2010,고령자사고,17,0.07,3,0.17,17.65,21,0.08,25810,1752,27394
화천군,2010,보행자사고,13,0.03,1,0.05,7.69,12,0.02,50431,2082,50899
화천군,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
화천군,2010,야간사고,27,0.02,3,0.1,11.11,45,0.03,111159,2996,173695
화천군,2010,어린이보행사고,2,0.03,0,0.0,0.0,2,0.03,6601,79,6699
화천군,2010,고령운전자사고,7,0.06,1,0.18,14.29,11,0.06,12623,547,18660
화천군,2010,고령보행자사고,3,0.03,1,0.1,33.33,2,0.03,8798,966,7924
화천군,2010,뺑소니사고,1,0.01,0,0.0,0.0,2,0.01,11729,271,18840
화천군,2010,무면허사고,1,0.01,0,0.0,0.0,1,0.01,8875,387,13272
횡성군,2010,전체사고,211,0.09,22,0.41,10.43,414,0.12,226878,5505,352458
횡성군,2010,어린이사고,23,0.16,1,0.79,4.35,38,0.22,14095,126,17178
횡성군,2010,고령자사고,38,0.15,8,0.46,21.05,37,0.14,25810,1752,27394
횡성군,2010,보행자사고,29,0.06,5,0.24,17.24,25,0.05,50431,2082,50899
횡성군,2010,자전거사고,1,0.04,0,0.0,0.0,1,0.04,2663,73,2731
횡성군,2010,야간사고,84,0.08,13,0.43,15.48,120,0.07,111159,2996,173695
횡성군,2010,어린이보행사고,9,0.14,0,0.0,0.0,10,0.15,6601,79,6699
횡성군,2010,스쿨존내어린이사고,1,0.14,0,0.0,0.0,1,0.13,733,9,760
횡성군,2010,고령운전자사고,15,0.12,2,0.37,13.33,45,0.24,12623,547,18660
횡성군,2010,고령보행자사고,6,0.07,1,0.1,16.67,5,0.06,8798,966,7924
횡성군,2010,뺑소니사고,7,0.06,1,0.37,14.29,8,0.04,11729,271,18840
횡성군,2010,무면허사고,11,0.12,1,0.26,9.09,20,0.15,8875,387,13272
강릉시,2011,전체사고,1200,0.55,24,0.47,2.0,1961,0.58,221711,5229,341391
강릉시,2011,어린이사고,89,0.67,0,0.0,0.0,133,0.81,13323,80,16323
강릉시,2011,고령자사고,164,0.62,8,0.46,4.88,177,0.63,26483,1724,27999
강릉시,2011,보행자사고,273,0.54,11,0.54,4.03,278,0.54,50710,2044,51289
강릉시,2011,자전거사고,12,0.42,0,0.0,0.0,13,0.44,2883,77,2987
강릉시,2011,야간사고,527,0.49,15,0.54,2.85,827,0.5,107530,2795,166718
강릉시,2011,어린이보행사고,38,0.62,0,0.0,0.0,39,0.62,6100,49,6242
강릉시,2011,스쿨존내어린이사고,5,0.67,0,0.0,0.0,5,0.64,751,10,783
강릉시,2011,고령운전자사고,100,0.74,3,0.5,3.0,154,0.78,13596,605,19814
강릉시,2011,고령보행자사고,55,0.62,6,0.68,10.91,50,0.61,8888,883,8131
